ID,abdomen_brightness,avg_leafdark,avg_leaflight,white,grey1,grey2,grey3,grey4,grey5,grey6,grey7,black
510659,70.49,36.66666667,83,200.6666667,175,145.6666667,126,98,64.66666667,33.66666667,18,13
510660,75.575,44.33333333,81.66666667,208,188.6666667,162.3333333,144,130,74.33333333,32.33333333,17.33333333,9.333333333
510661,88.513,52.66666667,110,217.6666667,202,175,147,124.3333333,85.33333333,49,29,20.66666667
510663,57.936,26.33333333,81.33333333,222,196.6666667,163.6666667,131.3333333,104.3333333,75,47.66666667,28.66666667,28.66666667
510664,76.546,76,121.3333333,211.6666667,144.6666667,122.3333333,125.3333333,83.33333333,48,21.33333333,11.33333333,5.333333333
510665,83.942,38,91.33333333,209.3333333,176.6666667,130.3333333,112,71.33333333,40.66666667,23.33333333,17.66666667,21.33333333
510666,NA,33,61.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
510667,123.563,87,106.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
510668,71.254,54,82.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
510669,59.19,39.66666667,87.33333333,216.6666667,190,159.6666667,134,90.66666667,51.33333333,27.33333333,13,6.666666667
510670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510671,76.097,47.33333333,92.33333333,243.3333333,227.6666667,203,184,146,109,63.66666667,36.66666667,18.33333333
510672,55.263,19.33333333,56,228.3333333,205.3333333,181.3333333,154.6666667,124.6666667,89,51.33333333,27.66666667,5.666666667
510673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510674,131.532,97.33333333,162.3333333,246,226.6666667,176,143,93,65,31.66666667,19,23.33333333
510682,76.537,32.66666667,103.6666667,195.3333333,179.3333333,155,119.6666667,87,51.66666667,22,10.33333333,6
510685,71.694,36.33333333,59.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
510686,138.085,105.3333333,125.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
510689,56.417,24.66666667,56,NA,NA,NA,NA,NA,NA,NA,NA,NA
510690,103.618,62,99.33333333,232,211.6666667,182.3333333,144.6666667,114,76,37,18,11.66666667
510692,72.905,47.66666667,102.3333333,194,165,131.3333333,107.3333333,82.33333333,48.66666667,18.66666667,7,5.333333333
510695,95.809,47.66666667,104.3333333,204.3333333,182.3333333,155,126.3333333,100.3333333,68.33333333,28.66666667,17.66666667,11.33333333
510697,72.429,41,61.33333333,210.3333333,185,148.6666667,113,88.66666667,60.33333333,26.66666667,11.66666667,8.333333333
510700,115.395,74.66666667,148.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
510712,88.777,34.33333333,102.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
510714,67.811,47.33333333,74,NA,NA,NA,NA,NA,NA,NA,NA,NA
510717,146.3555556,120,158.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
510720,90.545,58.66666667,107.6666667,199,175.3333333,139.3333333,109.6666667,75,44,18.33333333,9,5
510721,96.675,73.66666667,122,223.6666667,199.6666667,150,123.6666667,92.33333333,47,22,17.66666667,17
510722,84.164,64.33333333,97.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
510723,103.383,74,88,240.6666667,222.6666667,178.6666667,124.6666667,86,62,36.66666667,28.33333333,29.33333333
510724,81.031,41.33333333,77.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
510727,85.26,42.66666667,85.33333333,183.3333333,163.6666667,135.6666667,111.6666667,81.33333333,53,37.33333333,53,8.333333333
510733,126.7723677,88.66666667,150,201.3333333,162.3333333,124.6666667,93.66666667,58,39.33333333,17,14.33333333,14
510734,138.365,164.6666667,101.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
510735,100.276,116.6666667,148.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
510736,103.652,71.66666667,84.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
510739,92.644,77.66666667,124.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
510740,NA,60.66666667,104,202.3333333,182,141,108,87,53.66666667,33,21.33333333,17
510741,NA,81.33333333,107,225.6666667,209,175,136.6666667,96.66666667,73.66666667,49.66666667,29,24
510755,94.601,75.33333333,118.3333333,179,147.6666667,118,87,60.66666667,30.66666667,21.66666667,14.66666667,15.33333333
510758,78.876,47.66666667,98.33333333,209.6666667,184.3333333,137.6666667,112,83.66666667,39.33333333,30.33333333,23,20.66666667
510759,116.675,82.33333333,138.6666667,203.3333333,177,136.3333333,106,69,38.33333333,20,14,14.66666667
510762,NA,87.33333333,145.3333333,207,182.3333333,148.3333333,109.6666667,76.33333333,46.66666667,27.33333333,19.66666667,19
510775,59.23,37,64.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
510777,39.282,30.33333333,41.66666667,192.6666667,168.3333333,125,94.66666667,60.33333333,38,21.33333333,13.33333333,12
510778,84.656,102.6666667,45.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
510910,61.19,23.33333333,65.33333333,196.6666667,174,134.3333333,105.6666667,65,42.33333333,26,20.66666667,19.66666667
510915,103.433,76,106,228,200,144,122,71,40.33333333,20.33333333,22.33333333,20
510938,85.435,62.33333333,111.3333333,213,176.6666667,137.3333333,101,81.33333333,42.33333333,20.66666667,15.33333333,10.66666667
510959,75.879,43.66666667,74,238.6666667,209.3333333,155.6666667,113.3333333,77.66666667,43,21,13.33333333,9
510961,38.733,12.33333333,32.66666667,227.6666667,206.6666667,161.3333333,129,81.66666667,50,26.66666667,19.33333333,16.66666667
510966,63.548,39.33333333,76.33333333,230,201,161.3333333,132,92.33333333,58.33333333,32.33333333,8,3
510967,33.833,27.33333333,37.33333333,232.3333333,212.6666667,186.3333333,152.6666667,118,95.33333333,49,33,15
510970,72.328,26.66666667,67.66666667,229,196,127.3333333,87.66666667,66.66666667,42,16.66666667,11.33333333,7
510983,48.625,30,39.66666667,205,165.6666667,116.6666667,86,62,38.66666667,24,14.66666667,11.66666667
510994,108.524,100.6666667,137.6666667,216,191.6666667,151.3333333,113,78,59.33333333,41,42,47.33333333
510995,58.016,20.66666667,70.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
510996,41.672,16,46,222,173.3333333,116,78.33333333,52.33333333,27,13.66666667,5.333333333,3.333333333
510998,55.059,22.33333333,50.33333333,240,207.3333333,165.3333333,121.6666667,84.66666667,51.33333333,22,9,5.666666667
510999,38.811,15.66666667,32.33333333,213.3333333,180.3333333,140.3333333,101.6666667,63.66666667,34.66666667,23,22.33333333,17.66666667
511002,38.803,18.33333333,34.66666667,160,128.3333333,93.66666667,64,38.66666667,19.33333333,4.666666667,1.666666667,2
511005,31.273,15,32,211.3333333,163.3333333,113,82.33333333,57.66666667,33,30.66666667,16,14
511028,46.851,27,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
511030,116.588,70.33333333,114,NA,NA,NA,NA,NA,NA,NA,NA,NA
511034,83.557,62.66666667,87.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
511035,46.208,29,48.66666667,217.6666667,198.6666667,158,117,78.66666667,46,25.33333333,20.33333333,17.33333333
511036,49.296,21,49.66666667,200,173.6666667,150.3333333,119,92.33333333,56.33333333,20.66666667,11.33333333,11
511350,49.402,23.33333333,59,199.6666667,175,148.3333333,122.3333333,88,54,24,12.66666667,11
511370,53.376,10,55.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
511376,71.903,56,85.33333333,193,151.6666667,104,71.33333333,54.66666667,33.66666667,20.33333333,13.33333333,10
511377,60.651,38.33333333,59.33333333,194,159.3333333,101.6666667,70,46.33333333,26,12.66666667,10.66666667,8.666666667
511378,59.548,28,60.33333333,202.6666667,160,111.3333333,82.33333333,48.66666667,33.66666667,17.33333333,14,11
511379,87.627,34.33333333,116.6666667,229,210.3333333,189.6666667,139.6666667,98,69.33333333,38.66666667,27.66666667,18.33333333
511380,45.481,20.66666667,40.33333333,219,190.3333333,123.6666667,96,56.33333333,37.66666667,22.66666667,16.66666667,15.33333333
511381,44.362,16,30,201,160.6666667,113.3333333,77.66666667,68.33333333,39.66666667,25,18.33333333,14.33333333
511384,25.969,39.66666667,20,199.6666667,177.3333333,132.6666667,91.33333333,64.66666667,48.66666667,38,36.33333333,31
511387,58.25,52,16.33333333,221.3333333,169.3333333,114.3333333,85.33333333,55.33333333,36.33333333,22,12.33333333,10.33333333
513877,86.30335469,43,118.6666667,227,191.6666667,144.6666667,108,64.33333333,43,24,11.33333333,8.333333333
513919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514573,74.4460552,41.66666667,88,NA,NA,NA,NA,NA,NA,NA,NA,NA
514579,83.73671243,33.66666667,94.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
514581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514584,68.71011673,24.33333333,46,NA,NA,NA,NA,NA,NA,NA,NA,NA
514610,NA,76.33333333,124,189.3333333,175.3333333,149,113.6666667,77.66666667,51,30.33333333,14,9
514899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515880,90.39094511,26.33333333,73,227.3333333,186.6666667,154.6666667,101.6666667,74,38.66666667,26,25.33333333,23.66666667
515883,NA,42.33333333,94,NA,NA,NA,NA,NA,NA,NA,NA,NA
515898,110.9554887,101,144.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
515902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
516423,NA,55.33333333,85.33333333,199.3333333,189,166.3333333,127,109.6666667,79.66666667,53,28.66666667,26.33333333
516424,50.24143442,46.66666667,46.33333333,213,196.6666667,167.3333333,131.6666667,101.6666667,65.66666667,41.66666667,29.33333333,27
516427,NA,63.66666667,79.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
516431,NA,34.33333333,37.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
516433,53.15603491,39,56.66666667,227.3333333,206,170.6666667,126.3333333,94,59.33333333,34,20.66666667,22
516437,64.89929354,46,100,229.3333333,205.3333333,169.6666667,133,98.66666667,53,48.66666667,25.33333333,21.33333333
516444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
516454,73.10883696,34.33333333,59.66666667,228,191.3333333,148.6666667,109,61.33333333,50.66666667,32.66666667,16.66666667,18.33333333
516456,NA,66.66666667,97.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
516458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
516460,NA,67.66666667,127,217.6666667,188.3333333,155.6666667,119,80,57,36,24.66666667,21
516461,NA,60.66666667,84.66666667,233.6666667,211.3333333,170,141.6666667,96.66666667,61.66666667,44.33333333,22.66666667,15.33333333
516478,65.7098776,46,67.33333333,198,153,121.6666667,89.66666667,39,38.33333333,15.33333333,12.33333333,11.33333333
516484,110.3898533,57.66666667,116,NA,NA,NA,NA,NA,NA,NA,NA,NA
516497,67.87154536,40.33333333,57,211.6666667,196.6666667,161.6666667,109,71.66666667,68.33333333,38,28.33333333,21
517172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
517751,138.4024247,106.3333333,172.3333333,254,236.6666667,182.6666667,153.3333333,111.6666667,67.66666667,43,18.66666667,14
517760,88.92870364,15,95,228.6666667,189.6666667,142.6666667,104.3333333,67.66666667,47,22.33333333,13.66666667,9.666666667
517768,115.3809524,38.33333333,115.6666667,251.3333333,231,185.6666667,126.3333333,83.33333333,55.33333333,35.33333333,21.33333333,16.66666667
518252,60.17179753,37.66666667,49,NA,NA,NA,NA,NA,NA,NA,NA,NA
518273,NA,60.33333333,88,NA,NA,NA,NA,NA,NA,NA,NA,NA
518279,53.80610802,1,22.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
518282,84.19933106,48.33333333,72.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
518293,69.60878498,38,70,NA,NA,NA,NA,NA,NA,NA,NA,NA
518307,NA,89.66666667,101.3333333,235.3333333,213,191.6666667,148,91.33333333,67,56,30.66666667,23.33333333
518350,127.8975851,133.6666667,177,234.6666667,203.3333333,162,120,85.33333333,65,43,21.66666667,20
518364,42.99655469,35.66666667,48.33333333,152,113,86.33333333,59.66666667,43.33333333,24.33333333,24.33333333,17,17.33333333
518369,69.36979931,32,68,220.6666667,194.3333333,158.3333333,112.6666667,82,60.33333333,40.33333333,29.66666667,24
518372,58.83778793,34.33333333,46.33333333,226.6666667,188.3333333,154.6666667,112.6666667,77.33333333,49.33333333,28.33333333,18,13.33333333
518396,84.01677194,49,88,224.3333333,188.3333333,159.6666667,113,76.33333333,48,34.66666667,25.66666667,22.33333333
518459,68.47879226,33.66666667,59,224.3333333,194.3333333,149.3333333,117.3333333,84,52,39,26,25
518496,92.03513992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518500,NA,28,42.66666667,218,188.3333333,160.3333333,123.3333333,90.33333333,64,46.66666667,31.33333333,30
518511,81.2214329,50.66666667,93,241,219,183.3333333,146.6666667,100.6666667,58.33333333,37,20.66666667,28
518513,106.544315,74.33333333,120,214,190,163.3333333,128.3333333,92,60,34.66666667,17.66666667,15
518522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519018,105.5655954,28,108,219,175.6666667,133.3333333,95,64.66666667,44.33333333,29,17.66666667,15.33333333
520320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
523406,NA,44.33333333,57.66666667,200.6666667,178,149,118.3333333,90.66666667,62.33333333,43.33333333,26.33333333,29.33333333
523485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
523487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
523491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
523498,55.203,36,45.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
523501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
523505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
523508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
523509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
523512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
523513,NA,18.66666667,65,NA,NA,NA,NA,NA,NA,NA,NA,NA
523514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
523515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
523516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
523518,107.7540934,117.6666667,127,NA,NA,NA,NA,NA,NA,NA,NA,NA
523519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
523520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
523521,83.583,60.33333333,91.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
523522,71.309,57.33333333,92,NA,NA,NA,NA,NA,NA,NA,NA,NA
677878,65.34574588,17.66666667,42.66666667,198.3333333,173,146,129,91,51.33333333,22.66666667,14,11
677889,56.03012929,19,46.33333333,196.3333333,171,128,97.33333333,89.66666667,57,27.33333333,15.66666667,12
677892,89.56345451,53.33333333,76.33333333,225.6666667,196.3333333,162,132,103,74.66666667,35.33333333,18.66666667,14
677893,120.3685857,41,122.6666667,250.6666667,227.3333333,196,166.6666667,132.6666667,107.6666667,69,44.33333333,27
677929,110.3493824,97.33333333,109.6666667,230.6666667,208,177,146.6666667,115.6666667,78.33333333,47.66666667,25.66666667,17.66666667
677931,104.8317441,46.66666667,117,236,212.3333333,176.6666667,141,103,70.66666667,43,25.66666667,19
677941,67.51464738,16.66666667,44.66666667,188,171,127.6666667,116,89.66666667,70.66666667,45.66666667,36.33333333,36.33333333
677958,119.4733876,56.33333333,144.6666667,224,205,175,143.6666667,107.3333333,68,22.33333333,19.66666667,13
677969,61.09825055,35,62.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
677972,98.05904579,22.33333333,96.33333333,209.3333333,182.3333333,156,116,79,55,23.33333333,16.33333333,13.66666667
677975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677976,79.75242853,46.66666667,76.33333333,197.3333333,176.3333333,135,108,65,33,23.66666667,12.66666667,12
677980,79.92689123,41.66666667,73.66666667,184.3333333,156.3333333,122,88.66666667,63.66666667,34.66666667,17.33333333,11,8.666666667
677987,83.48532257,48.33333333,66.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
677993,48.9823655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677994,41.93312353,16,37,171.6666667,156.6666667,134.6666667,97,66,36.66666667,23,17.66666667,12.33333333
678004,64.0730187,23.33333333,59.33333333,180.6666667,146.3333333,109,87,80.33333333,48.33333333,24,15,14.33333333
678006,NA,15.33333333,55.33333333,176.3333333,164.6666667,147.6666667,115.6666667,94.66666667,68,40.66666667,20,17.33333333
678007,98.29803709,87.66666667,120.6666667,236,211.6666667,172.6666667,131.6666667,123,88.66666667,48,31,23.66666667
678008,96.87472969,64.66666667,109,NA,NA,NA,NA,NA,NA,NA,NA,NA
678010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678014,96.253660729999993,64,104.6666667,236,202.6666667,181,120,125.3333333,82.33333333,46.66666667,23.33333333,15
678020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678028,73.1612447,50.66666667,97.33333333,218.3333333,194.3333333,164,127,100,53.66666667,25.33333333,32.33333333,11.33333333
678029,103.8000867,37,78.66666667,211.6666667,190,161.3333333,134.3333333,104,65.66666667,36.33333333,23.33333333,17.33333333
678032,91.5440294,39.33333333,82.66666667,227.3333333,204.3333333,173.6666667,149.6666667,122.3333333,83.33333333,51.66666667,26.33333333,21.33333333
678054,68.47060215,16.66666667,52.33333333,227.3333333,206.3333333,171.3333333,146,107,70,43,31.66666667,31
678055,91.95390891,50,105.6666667,236,214,185.3333333,161.6666667,128.3333333,90,45.66666667,31.66666667,24.66666667
678059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678066,65.92255142,29.33333333,59.33333333,228.3333333,194.6666667,154.3333333,126,100,63,36,19.66666667,13.66666667
678070,57.44252708,16,49.33333333,238,218.3333333,188.3333333,159,121.3333333,74,38.33333333,31.66666667,27.33333333
678570,66.64405178,34,68.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
678578,58.50026206,17,44.33333333,226,200.6666667,165,137.3333333,98,57.66666667,37,20.33333333,14.66666667
678580,61.41163311,21,68.66666667,219.3333333,195,163.3333333,135.3333333,98.66666667,44.66666667,30,20,23.33333333
678587,54.2768559,20,81,NA,NA,NA,NA,NA,NA,NA,NA,NA
678603,75.16030569,37.33333333,63.33333333,229,202,164.6666667,130.6666667,119.3333333,61,36,20,16
678606,103.3843235,63.66666667,103.6666667,223.3333333,193.3333333,162,124.6666667,97.33333333,60.66666667,40,20.66666667,18.33333333
678608,66.34831804,26,55.33333333,212,182.3333333,152.6666667,121,100.3333333,75.66666667,35.33333333,21.33333333,18.66666667
678612,85.85546508,42,91.33333333,196.6666667,174,144.3333333,117.3333333,85,50.33333333,26,18.33333333,15.66666667
678614,NA,33.33333333,64,209,178,139.3333333,102.3333333,73.66666667,38,18.66666667,13,11
685315,107.6538739,76,81.33333333,224.3333333,202,168.3333333,141,104,64.66666667,35,20.33333333,13.66666667
685334,98.79518256,57.66666667,95,202.6666667,179.3333333,136.6666667,124.6666667,80,65.66666667,29,12.66666667,7.333333333
685343,141.2442896,111,141.6666667,180.6666667,156,129.3333333,101.3333333,65.66666667,35.66666667,17.33333333,11,9
685350,63.45599487,45,67,204.3333333,180.3333333,151,117.6666667,88,64.33333333,33.66666667,20,14.33333333
685360,85.91810184,54.33333333,75.66666667,219.3333333,195.3333333,161.6666667,133,93,44,20,13.33333333,10
685362,134.2434591,135.6666667,143,205.6666667,184.6666667,163,125.6666667,72.33333333,43.66666667,24.33333333,14.66666667,12
685366,68.85839656,35,47.33333333,212.3333333,187.6666667,153.6666667,112,80.66666667,49.33333333,27.33333333,18.66666667,16
685374,127.4178461,87,148.3333333,219.3333333,197,167.3333333,129,87.33333333,44,20,13.33333333,11
685378,110.8897801,56.66666667,114.6666667,218.3333333,195.3333333,171,141.6666667,102.3333333,70.33333333,36.66666667,24.33333333,18.33333333
685379,131.4773238,117.6666667,154.6666667,231.6666667,214.6666667,187,161,125.6666667,103,75,31.33333333,17.66666667
685388,86.00423131,47.33333333,73,221.6666667,198,169,149,116.6666667,74.33333333,35,21.33333333,15
686043,64.66572416,24.66666667,72,201.3333333,171.3333333,136,98.33333333,68.33333333,44,26,12.33333333,9
686052,94.39532814,49,86.33333333,217,190.6666667,153.3333333,121.6666667,83.66666667,61.33333333,31.66666667,17.33333333,11.33333333
686054,108.7529666,41.33333333,96.66666667,227.6666667,209.3333333,172.3333333,138.6666667,106.3333333,78.66666667,54,29.33333333,20
686058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686062,84.51642495,18.66666667,71.33333333,212.3333333,193.3333333,158,134.6666667,95,58.33333333,32.33333333,18.66666667,16.33333333
686074,45.65685698,17.33333333,31.33333333,200.6666667,179.3333333,150.3333333,115,69,36,18.66666667,11.33333333,9
686076,54.53142582,25.66666667,47.33333333,220,203.6666667,171.3333333,144.3333333,108.3333333,65.33333333,35,16.66666667,11
686078,51.76824469,18.33333333,36.66666667,204.6666667,175,138.6666667,106,67.66666667,34.33333333,19,12.33333333,9.333333333
686083,58.22702809,22,46.33333333,205.3333333,176.3333333,144.6666667,102.6666667,75,44.66666667,22.33333333,13.66666667,10.33333333
686084,71.6705286,27,60.33333333,204,178.3333333,152.3333333,129,96.66666667,74,33.66666667,19,14.33333333
686089,64.75365817,24.66666667,63,212,181.3333333,145.3333333,113.3333333,80,48.66666667,27.33333333,15.33333333,12.33333333
686093,99.25009718,42.66666667,113,194,167.3333333,139.6666667,110.3333333,74.66666667,46.66666667,30,23.66666667,19.66666667
686098,131.9648503,49.66666667,134.6666667,221.6666667,206.6666667,177.6666667,152.6666667,126,94.33333333,64,39.66666667,30.33333333
686099,113.6475057,101.6666667,161.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
686111,84.52665131,30,66.33333333,221,202.3333333,174.6666667,138,117.6666667,82,44.33333333,22.33333333,15
686113,121.4710258,76.66666667,152.6666667,200.6666667,177,150,125.3333333,97,75.33333333,36,16.33333333,9
686117,67.67046574,21,59.33333333,181,165,153,138.3333333,110,79.66666667,34.66666667,21.66666667,17
686119,89.75988149,59.33333333,79.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
686121,78.88156638,19.66666667,55.33333333,216.6666667,197,150,128,102.3333333,73,41,28,24
686133,117.6271992,84.33333333,119,212,191.3333333,156.6666667,127.3333333,96.66666667,58.66666667,27.66666667,16.33333333,12.66666667
686135,96.85823263,39.66666667,112.6666667,212.3333333,195.6666667,165.6666667,140.3333333,121,87,40.33333333,21.33333333,17
686153,76.30361562,39.66666667,47.33333333,208.3333333,183.6666667,155.6666667,115.3333333,99,56,25.66666667,16,11
686159,78.6520326,25.66666667,68.33333333,200.3333333,173,137,113,73,44,22,14.33333333,11
686168,91.68649855,57.33333333,95.33333333,199.3333333,168.6666667,127.6666667,108.3333333,82,52.33333333,25.66666667,15,12
686174,102.8170431,55.33333333,107,195.6666667,175.3333333,148,116,95,54,24.66666667,13.66666667,8.333333333
686178,59.92727706,26,52.33333333,215.6666667,193,149,117.3333333,87.33333333,53.66666667,26.33333333,16,11.66666667
686181,67.06508761,23,60.66666667,206,184.3333333,151.6666667,111.6666667,74.33333333,44.66666667,25,16.66666667,12.33333333
686189,71.20621003,30,57,211,188.6666667,154.3333333,131,96,59,27.66666667,17.66666667,15.33333333
686192,60.30546602,19.33333333,57.66666667,212.3333333,196,161.3333333,131.6666667,113,75,51.33333333,32,23
686194,114.1286063,28.33333333,98.66666667,221.6666667,204,145.6666667,121,108.3333333,61,31,15.66666667,9.333333333
686195,77.37032868,23.33333333,77.33333333,194,177.6666667,132.3333333,117.3333333,77,56,28.66666667,18.66666667,14.33333333
686200,81.18764846,35.33333333,84.66666667,206.6666667,178,143.3333333,121.6666667,88.66666667,70.66666667,47.33333333,22,16
686201,60.17403405,26.33333333,49,227.3333333,211.3333333,176,120,102.6666667,72.66666667,36.33333333,19.66666667,16.66666667
686203,78.26592136,57.66666667,79,202.3333333,181.3333333,158.6666667,133.3333333,104.6666667,53.66666667,31.33333333,17.66666667,13.33333333
686204,90.55496988,32,42.33333333,219.6666667,194.3333333,161,133.6666667,92,45.66666667,21.66666667,13,10
686205,47.24231224,12.66666667,25.33333333,176,145.6666667,105.6666667,76.33333333,51,27.66666667,9.666666667,4.666666667,3.333333333
